id,project_reference,identifier,version,created_on,category_id,active,uuid
5337,1295,13112,6,2019-07-06,2,false,9c38d455-5e96-4924-abcc-99f4763167c3
5338,1927,13112,7,2019-07-06,4,true,d96fa2e5-9431-4426-9da1-c429d674b105
5339,1789,10979,1,2019-07-06,3,false,55cae1e9-5146-442f-98cf-60b048bc7a46
5340,1796,10979,2,2019-07-06,4,false,5b379331-6f80-44e5-a7ab-6af0f8067c3e
5341,1317,10979,3,2019-07-06,2,false,ea6c224e-5da7-4e07-89ff-5982bda2348a
5342,1070,10979,4,2019-07-06,4,true,821f9fab-4343-4690-a7d1-4ff60a51064d
5343,1927,12669,1,2019-07-06,2,false,093e3461-35cd-409e-8a16-73e9e6099df4
5344,1034,12669,2,2019-07-06,4,false,e3852e58-2e48-4d00-8803-673c375187ff
5345,1399,12669,3,2019-07-06,3,false,3177dbe0-356a-490f-820a-bb050c9bfe97
5346,1399,12669,4,2019-07-06,3,false,92e71252-8090-4e6a-ae4d-96bbbc45862a
5347,1667,12669,5,2019-07-06,1,true,4f4c9bc6-6026-4dd9-8967-73a266c14ee6
5348,1809,13568,1,2019-07-06,3,false,7d7e4d3e-0896-4d1e-80cb-cc123255e169
5349,1434,13568,2,2019-07-06,3,false,02ecbedf-6bf7-45f8-a0f3-8ce9da6ee860
5350,1403,13568,3,2019-07-06,4,false,d0543b3a-cbed-46cc-bcd8-9a2cfcd962e8
5351,1034,13568,4,2019-07-06,4,false,c5f28200-2abc-427a-8dee-2e06a6601167
5352,1927,13568,5,2019-07-06,2,false,67403b18-d84c-4ce4-9f38-d92951eac543
5353,1796,13568,6,2019-07-06,3,true,3f327d27-6687-4a0c-8605-811ad5039301
5354,1674,19695,1,2019-07-06,4,false,e705d954-7883-4046-ac0e-a085a8178fe7
5355,1399,19695,2,2019-07-06,3,false,8006ee5e-58cf-4644-86f0-9d85070133b8
5356,1317,19695,3,2019-07-06,2,false,61a2bc33-6e39-4193-9127-101728567e34
5357,1789,19695,4,2019-07-06,1,false,a3629a07-3c5e-4378-a8d5-9fb93a3f7967
5358,1674,19695,5,2019-07-06,4,false,0588b90c-ff18-4c26-9eaa-5dd8c0afcd13
5359,1960,19695,6,2019-07-06,4,false,aa08c922-e384-4e35-9ce8-02ea43a857ca
5360,1403,19695,7,2019-07-06,3,false,f5ca82cd-5231-46a6-8e4f-27341d188ded
5361,1674,19695,8,2019-07-06,1,true,9f8aee21-096b-47e3-8fc8-ad5938aa4260
5362,1755,17180,1,2019-07-06,2,false,37821bc1-e2e3-466d-8726-eba0a523011f
5363,1796,17180,2,2019-07-06,1,false,f3e1026a-a937-49ed-aa33-fb135fb03645
5364,1809,17180,3,2019-07-06,3,false,4134e568-d07e-4e10-9c4a-71e4384bbe41
5365,1954,17180,4,2019-07-06,2,false,fb41f5f7-3f7c-49a1-aa0f-3414d8e7487f
5366,1034,17180,5,2019-07-06,3,false,387968b5-409c-48bc-abf3-91f9bb0185c6
5367,1317,17180,6,2019-07-06,2,false,32014f9a-0e81-40cd-a8b6-ec471fe94a80
5368,1317,17180,7,2019-07-06,3,true,16c909f5-c0d1-4768-93a5-5a1dff432ee0
5369,1674,16206,1,2019-07-06,3,false,1e0b1b41-db2a-4248-99b4-0e43a127edd5
5370,1596,16206,2,2019-07-06,4,false,dad81b4a-9355-42d0-84c1-6afae9a5ba9b
5371,1690,16206,3,2019-07-06,1,false,e07aee04-2268-4b63-b7b2-2b3119920b58
5372,1463,16206,4,2019-07-06,4,true,aaf4e38f-083d-49cc-b9a3-d1dd90b88915
5373,1927,13152,1,2019-07-06,1,false,f2e9fd01-409a-4676-aa73-3cd855975c73
5374,1859,13152,2,2019-07-06,2,false,6ce835cd-9571-4fe7-8786-cd15080d4c9a
5375,1399,13152,3,2019-07-06,1,true,99b48d80-c426-4210-a632-6a6464d4afb8
5376,1128,10619,1,2019-07-06,3,false,ef9b3789-6774-4e1a-a450-631257211901
5377,1250,10619,2,2019-07-06,2,false,78224d62-e09c-480a-80d4-ca255d328a75
5378,1902,10619,3,2019-07-06,3,true,323803bb-0a76-4e37-8efd-9b8bde4acc39
5379,1755,17596,1,2019-07-06,4,false,b8d81ff9-06a7-4c85-993e-286103278fba
5380,1690,17596,2,2019-07-06,2,false,9fa83023-2241-4a4e-b865-8405c318e52c
5381,1960,17596,3,2019-07-06,1,false,bd427970-0cf9-4132-97ee-c591ed206595
5382,1667,17596,4,2019-07-06,1,false,452b6efa-a8d9-47b2-b414-641dd9dfe5dc
5383,1690,17596,5,2019-07-06,2,true,8a4b544e-1679-41b3-8961-10ccaaeff5c0
5384,1463,18558,1,2019-07-06,2,false,2ff67891-c8ae-4dbd-a526-654f64277fa6
5385,1755,18558,2,2019-07-06,3,false,cc2a49ca-adde-4123-ba16-64828877a1ef
5386,1954,18558,3,2019-07-06,4,false,51faf8ba-69df-449a-ba89-6d35c324afb0
5387,1034,18558,4,2019-07-06,3,false,004255c0-99c4-4169-b37f-9221b52dec85
5388,1701,18558,5,2019-07-06,4,false,1a70ae1c-a9cc-4197-a3f7-3acb948b8c9a
5389,1789,18558,6,2019-07-06,4,false,9fcfe2b9-2c72-4c7a-8691-be08d19a139e
5390,1317,18558,7,2019-07-06,2,false,879fc868-b331-45d4-8ab3-a8a8a2f5869b
5391,1039,18558,8,2019-07-06,2,false,b90bc5bc-82fb-4061-a63c-51fd3f2b0bac
5392,1755,18558,9,2019-07-06,1,true,2c755393-f5ae-45a4-a406-d4e9f232da76
5393,1701,18558,10,2019-07-06,4,false,11ca2442-63b1-447e-a95d-9b6d8ed30816
5394,1690,17455,1,2019-07-06,2,false,e2796f34-2c1a-4bb0-b3e8-a93ef513c9dc
5395,1755,17455,2,2019-07-06,1,false,f0cf6232-076e-4132-94a6-07f878bf807d
5396,1399,17455,3,2019-07-06,3,false,1aa09f00-a318-45d1-a665-17bc18e02262
5397,1755,17455,4,2019-07-06,2,false,2fc9b147-1ec1-4a92-a566-bb6eabc9da84
5398,1250,17455,5,2019-07-06,1,true,9c107113-d24c-4f4a-add5-e716db4b8d29
5399,1399,18464,1,2019-07-06,1,false,54edaf73-57ab-4fcf-b89b-54de2043471a
5400,1755,18464,2,2019-07-06,3,false,901e4975-51ef-4908-9a7c-c641b68c8ec3
5401,1902,18464,3,2019-07-06,4,true,b8d62941-d76d-4783-885d-e8fdb5035e7a
5402,1960,18284,1,2019-07-06,3,false,825fc441-b203-47b5-92c8-bb621b063812
5403,1902,18284,2,2019-07-06,3,false,659c7048-473f-4611-b63c-5d7cc00e8187
5404,1034,18284,3,2019-07-06,4,false,c3fd4c70-cb03-491f-b5fd-7afa440a854e
5405,1596,18284,4,2019-07-06,4,false,19a04662-edc2-451f-81a0-555631f45cc1
5406,1701,18284,5,2019-07-06,1,true,f01d8c6a-e3a3-4753-b78e-a9839cd7bce2
5407,1809,19106,1,2019-07-06,2,false,ddc21d1c-4ab3-4eb2-8a75-3cd557f12e47
5408,1789,19106,2,2019-07-06,1,false,13912dc1-2e17-4de2-bca3-63b03b589537
5409,1250,19106,3,2019-07-06,1,false,1cffe90c-426c-4ee5-97af-e267772d2a98
5410,1039,19106,4,2019-07-06,2,false,2792f12e-c427-4ab6-8263-e0a6f85fd05d
5411,1403,19106,5,2019-07-06,1,false,5126d2ac-de12-4d2a-830b-da10680b0410
5412,1960,19106,6,2019-07-06,1,false,bdbdb954-d3e3-4fa3-8713-a66b186d7783
5413,1128,19106,7,2019-07-06,3,false,d78eed8f-91cb-4564-8c06-1d74e671cb0e
5414,1954,19106,8,2019-07-06,1,false,7cb30be1-451c-4204-8570-fb7fc3c18b6b
5415,1463,19106,9,2019-07-06,1,true,50926b63-c438-4539-a14b-0002f280bcb4
5416,1902,16239,1,2019-07-06,3,false,dc09012d-9ec7-439b-8d4c-39b78ee3a3d7
5417,1927,16239,2,2019-07-06,1,false,5b282144-d8dc-4325-99ff-d54404aa61e3
5418,1927,16239,3,2019-07-06,2,false,ed35c561-62fd-45d7-8bf9-821715017350
5419,1690,16239,4,2019-07-06,4,false,1c6ce670-ac44-4421-8a9c-10d2da7072e9
5420,1701,16239,5,2019-07-06,1,false,e9f0b43c-79b8-4ae9-8147-6c3d832f09e3
5421,1039,16239,6,2019-07-06,2,false,f1ae45fc-fc53-4786-8a0a-d8c6ae095ba8
5422,1954,16239,7,2019-07-06,1,true,7a880da2-b648-4862-9925-a9fc1f8a4905
5423,1674,18562,1,2019-07-06,2,false,faa2c579-0e26-4f71-a4f1-08b9d77cdea0
5424,1789,18562,2,2019-07-06,2,false,cb05f6cb-37a1-4685-9b77-a1edc72aeec9
5425,1039,18562,3,2019-07-06,3,false,9af50b73-5a32-452a-b4ca-9b301b292428
5426,1859,18562,4,2019-07-06,2,false,4304dd11-01bf-42fd-bc16-67f71f7099ab
5427,1070,18562,5,2019-07-06,3,true,99e74911-5c99-400e-85e3-f1d39eedcb37
5428,1039,11878,1,2019-07-06,1,false,2b664831-344a-4188-b9f1-0472e2c8802f
5429,1070,11878,2,2019-07-06,4,false,d4319b5e-5321-46c6-8915-3b106c621186
5430,1954,11878,3,2019-07-06,4,false,329bc28f-4591-4ad2-9b3e-e8737255804f
5431,1070,11878,4,2019-07-06,3,false,6d75ab57-76ee-4917-b5e3-04a456a2a333
5432,1859,11878,5,2019-07-06,3,false,b02b4bee-cc09-42d1-8efd-192de48bb585
5433,1667,11878,6,2019-07-06,3,false,6e21d5c1-a67f-455c-9421-c7cbb4a2a060
5434,1403,11878,7,2019-07-06,3,false,fe4101da-c929-49eb-9b89-84e38b00458a
5435,1789,11878,8,2019-07-06,4,false,270edaf3-92ae-4bfe-a842-639e14602085
5436,1960,11878,9,2019-07-06,1,true,206d06de-00d2-49b5-8f80-5acc5c49c501
5437,1674,12822,1,2019-07-06,2,false,84406881-395b-43a8-a764-1eb12aea380c
5438,1690,12822,2,2019-07-06,2,false,09426636-780f-409d-83e2-fc467410984c
5439,1463,12822,3,2019-07-06,1,false,87498e04-f85d-4c30-ba4d-dac6ebf1ca91
5440,1960,12822,4,2019-07-06,1,false,ec2519f1-cb48-415a-82c0-de2b18601a1c
5441,1667,12822,5,2019-07-06,1,false,ab4c66d1-e113-46bd-97f3-5daeefdcc679
5442,1403,12822,6,2019-07-06,3,false,dc85ad61-9d91-4ed8-954a-f85fc913b21f
5443,1789,12822,7,2019-07-06,4,false,b6afdc42-a749-435f-a3a6-3ec229f96cd8
5444,1755,12822,8,2019-07-06,4,true,9a1d4c80-c075-4d49-9df5-f6088dbd6dc4
5445,1403,15315,1,2019-07-06,1,false,8b01217b-3b6f-482e-9bbf-bd2ca8daa564
5446,1755,15315,2,2019-07-06,1,false,036608f9-810c-450c-adcc-59e10e1688d3
5447,1039,15315,3,2019-07-06,2,false,144758ee-0b29-4e7e-a3fe-0e218d826fb4
5448,1674,15315,4,2019-07-06,2,false,66fd8bc1-192b-4520-bbc4-566aa5510464
5449,1789,15315,5,2019-07-06,2,true,8c214ce2-1fe0-48e3-8100-216d14a504b9
5450,1859,11198,1,2019-07-06,3,false,096796ea-e6d4-44c5-8499-9a6c9efa9171
5451,1463,11198,2,2019-07-06,1,false,26a557e3-fcc7-4a81-b6ea-7e2c38db86db
5452,1399,11198,3,2019-07-06,4,false,f8f0ed70-8283-4f1a-8a30-a31192eacc1c
5453,1596,11198,4,2019-07-06,3,false,016545a7-e20d-4db9-94c8-f341956e1dcc
5454,1399,11198,5,2019-07-06,3,false,1a0254cb-5096-4808-abcc-8f30cffab760
5455,1927,11198,6,2019-07-06,2,false,86091de6-1e84-4f06-b3bd-9fa5b42c7d50
5456,1070,11198,7,2019-07-06,4,false,0a555227-eac8-44de-bbc1-5468fac95a75
5457,1070,11198,8,2019-07-06,4,false,cba1627f-29c0-4966-b02e-a4c417e44052
5458,1250,11198,9,2019-07-06,4,true,a7301d40-5848-4ac2-9934-405c9cb9034e
5459,1809,11198,10,2019-07-06,4,false,20a00926-cfae-41a7-b67a-fd36585a8936
5460,1859,18522,1,2019-07-06,4,false,a722ea0e-657f-4233-8db3-bc6d465a28dd
5461,1399,18522,2,2019-07-06,2,false,7476d477-fb48-4ce8-ab5a-98939588fbc3
5462,1434,18522,3,2019-07-06,2,false,670f1d44-4e7a-405f-ae60-88fee93a3907
5463,1070,18522,4,2019-07-06,4,true,8805867b-8c8b-4d1d-bdd3-f86402fb2f62
5464,1960,15483,1,2019-07-06,4,false,9e1919dd-fd26-4289-b22e-5139295615f3
5465,1295,15483,2,2019-07-06,3,false,5887d93e-00fa-415b-bd46-5b17a025c6ae
5466,1596,15483,3,2019-07-06,4,false,ff02ed08-4b16-4c02-9859-5b6e423eb8b4
5467,1902,15483,4,2019-07-06,3,false,17226064-1a0b-4856-86dd-49fc25e16fa6
5468,1399,15483,5,2019-07-06,4,false,e17803c3-587f-4df1-ba70-fef7f9f0989f
5469,1403,15483,6,2019-07-06,2,false,f1d281c8-89c3-427b-abfb-65392ca25ad9
5470,1701,15483,7,2019-07-06,1,false,a3756e35-2427-4b1c-bd27-7d575ac41957
5471,1128,15483,8,2019-07-06,4,true,e34aa32c-4d1d-4826-865a-04632d118f7b
5472,1796,14081,1,2019-07-06,2,false,e7cfa4e1-8e47-4dcd-a1a9-770e0ede9de5
5473,1295,14081,2,2019-07-06,2,false,7ffaffbe-ccf8-47a4-b5b8-23e457577614
5474,1399,14081,3,2019-07-06,1,false,ba98ea81-806d-4c25-8f1a-73b36f40df9d
5475,1295,14081,4,2019-07-06,3,false,5fa5cd7b-31af-4f6f-b58b-141280b4424f
5476,1755,14081,5,2019-07-06,2,false,c35e2dfb-34a3-45cb-9451-5e6b7c4e3cc0
5477,1403,14081,6,2019-07-06,4,false,7378eab5-f122-4dc7-a408-b68a0caa1e38
5478,1690,14081,7,2019-07-06,3,false,602e20a7-5d28-4c2b-9792-80ca57203501
5479,1809,14081,8,2019-07-06,2,true,10a1dc6d-4ebf-4365-854a-d11210f12ecb
5480,1755,10064,1,2019-07-06,3,false,34e60c27-6ca4-4b0d-b226-23eb7d7138c4
5481,1399,10064,2,2019-07-06,1,false,ce457f79-ff40-4187-b722-e3971d98c889
5482,1674,10064,3,2019-07-06,4,false,432e307c-14ba-43c9-a0ed-1b0fce274cfe
5483,1128,10064,4,2019-07-06,2,false,506a928a-77ac-4bd6-a9d5-e53e3273084b
5484,1690,10064,5,2019-07-06,1,false,efb17e49-8f4c-4114-b091-bd3aa8f2c3ce
5485,1039,10064,6,2019-07-06,2,true,55dc22ef-a8df-4062-8f91-29cb4d69cfb9
5486,1399,13985,1,2019-07-06,2,false,a6fad541-c218-46bf-92ae-4eafb9afadbe
5487,1701,13985,2,2019-07-06,2,false,1aa9d03c-56f8-4262-b958-e55a59243c3d
5488,1809,13985,3,2019-07-06,3,true,014ea7df-9f9f-4afe-b194-a722411f9cf2
5489,1295,12386,1,2019-07-06,1,false,eca8a35a-fd39-4126-97ee-8d2413b8f282
5490,1070,12386,2,2019-07-06,2,false,f2a61417-a552-4d7b-a453-d9c3b386a285
5491,1403,12386,3,2019-07-06,4,true,e6a2e614-4900-4cfc-b151-64ff646e2375
5492,1902,10294,1,2019-07-06,4,false,9090a8f8-2c1d-4e18-aa8f-247ae601ce57
5493,1128,10294,2,2019-07-06,3,false,2746be9f-bc0f-4f57-b34b-0078877b05f1
5494,1960,10294,3,2019-07-06,3,false,b66546b7-238c-40b4-b4fc-135b29adbfcf
5495,1809,10294,4,2019-07-06,4,false,1968ad2f-0dfb-4466-8bd9-edb05fa59076
5496,1690,10294,5,2019-07-06,1,false,d65fe078-4494-4dad-ad6f-3848819d4dd9
5497,1034,10294,6,2019-07-06,1,false,fcfb3d3c-7155-4d94-8d0d-2c982049a71d
5498,1927,10294,7,2019-07-06,1,false,d9a41fac-8b07-45d3-b409-1a3d9a9b3e10
5499,1674,10294,8,2019-07-06,2,false,01f0b58e-e33c-491e-b2b2-dcb00f50cc2e
5500,1034,10294,9,2019-07-06,3,true,f2d1f70f-ac30-43d2-8964-40a5dc047da9
5501,1399,10294,10,2019-07-06,4,false,0494f27a-b0da-4fd0-bacc-540fff18ddee
5502,1250,14014,1,2019-07-06,2,false,851fd55b-f2d1-4e11-9590-6946264b6882
5503,1128,14014,2,2019-07-06,1,false,094c24d8-a4e8-402d-9a4e-3034328d1fc3
5504,1434,14014,3,2019-07-06,2,false,5d965083-96d8-4e56-8052-cd282f1350ff
5505,1690,14014,4,2019-07-06,1,false,1c5cbb5d-b11e-4dc6-807a-50c63f53199f
5506,1403,14014,5,2019-07-06,4,false,48bc21cd-60c9-476a-88ad-bcbb0f0746ea
5507,1034,14014,6,2019-07-06,4,false,46b4e1b0-524a-49af-b5d4-dc0ddbc15548
5508,1789,14014,7,2019-07-06,3,false,627e43ba-ff97-4dc9-becb-f99885d2fe3b
5509,1796,14014,8,2019-07-06,3,true,d9c20257-f93c-45d4-930b-a9acd50a923d
5510,1960,14268,1,2019-07-06,4,false,758d8f3f-0ca2-4872-b5f4-0838af70f790
5511,1789,14268,2,2019-07-06,4,false,b818b71f-6cab-46fb-b801-7c50e25e9060
5512,1690,14268,3,2019-07-06,4,false,b564353d-30af-4afc-bd99-12d057c2892c
5513,1295,14268,4,2019-07-06,4,false,3cbddadc-d556-4005-a95e-df8215144c1d
5514,1250,14268,5,2019-07-06,2,false,9592325a-9d04-4783-868b-475f5f7eea3e
5515,1295,14268,6,2019-07-06,3,false,a09d3547-f860-4cbc-a691-60599361c893
5516,1128,14268,7,2019-07-06,2,false,717e72d6-4fdd-4729-87a3-0ae28e4c8457
5517,1927,14268,8,2019-07-06,4,false,27526e94-68a2-46a5-9cca-368eee417a69
5518,1070,14268,9,2019-07-06,3,true,10c97b6c-c129-4de3-adeb-f5b4a71ffa02
5519,1399,14268,10,2019-07-06,1,false,81dfaaa2-9484-48d5-bf1d-46caebb6fa9a
5520,1434,17626,1,2019-07-06,4,false,58a0a100-b908-486c-adb4-3f3c759ab82c
5521,1755,17626,2,2019-07-06,1,false,8f41943c-d333-48bd-9906-c3403e6ba210
5522,1789,17626,3,2019-07-06,4,false,97169e88-70c0-4053-ae83-c845a00bf516
5523,1859,17626,4,2019-07-06,4,false,545e7424-31a5-4ed6-8bd8-a16c11c6d148
5524,1859,17626,5,2019-07-06,1,false,dfa1d41f-81a8-4de8-b1a4-d7b223799ff7
5525,1128,17626,6,2019-07-06,1,true,a298ec3d-4dc2-42b0-b455-1aff5df7accb
5526,1295,13176,1,2019-07-06,2,false,105d8d90-741b-4084-8a42-e98cee21efc0
5527,1755,13176,2,2019-07-06,1,false,b1588996-493e-402d-85c2-7780e5253939
5528,1960,13176,3,2019-07-06,1,false,3779f8f8-b672-4af8-b28c-15849a45491e
5529,1250,13176,4,2019-07-06,1,false,2186c5e0-580e-4fe9-9c37-f680016b47ec
5530,1902,13176,5,2019-07-06,2,false,1d98f8b4-b1f0-4fa3-882f-3eb08fa16fab
5531,1403,13176,6,2019-07-06,2,true,8d6389a8-dd52-41b3-a78f-63901c3e84c7
5532,1403,14781,1,2019-07-06,2,false,866fae19-4e0b-400c-82a1-4d9de5e6610d
5533,1034,14781,2,2019-07-06,1,false,1dde1e55-09a2-4aba-a511-2654b914008c
5534,1295,14781,3,2019-07-06,1,false,b6b2d745-8369-4ec7-8178-568a4bfe725d
5535,1039,14781,4,2019-07-06,3,false,3c9b8d5e-8270-47c8-b8d7-c86cec1baf40
5536,1859,14781,5,2019-07-06,4,false,b4a71a13-d44d-4796-ae0b-20f7767a42c8
5537,1034,14781,6,2019-07-06,3,false,04e09506-0724-4dc7-8494-b7ef533eb56a
5538,1399,14781,7,2019-07-06,4,true,2f385c5e-0bb1-4fcf-9db1-2f4bf9c5c2a0
5539,1463,16681,1,2019-07-06,3,false,c5488a6f-ca23-4d40-8c88-69ea0c3f028a
5540,1596,16681,2,2019-07-06,3,false,c10e6c78-3603-42fb-bbce-d9d39a361532
5541,1403,16681,3,2019-07-06,1,false,bf5f2f64-db6b-40c8-86bd-9e5c877490d7
5542,1434,16681,4,2019-07-06,2,false,b33312a0-fe48-4f04-82e5-2278a74dfaec
5543,1399,16681,5,2019-07-06,2,false,8af4ddd6-3430-4df9-9171-b74dda0994b5
5544,1701,16681,6,2019-07-06,3,false,e7a0f376-8eac-46f0-8c37-059e5487180b
5545,1954,16681,7,2019-07-06,4,true,bb474931-7277-4f7e-86af-2a9c00485db2
5546,1399,16785,1,2019-07-06,3,false,3ab94b8e-14c3-4303-9457-4e0e20214ec1
5547,1039,16785,2,2019-07-06,2,false,b75ee17e-2aba-4591-a5d5-a52a996beb62
5548,1674,16785,3,2019-07-06,2,false,58661dee-caa9-4fe1-bd2b-cd79d9e1bc18
5549,1399,16785,4,2019-07-06,3,false,668b859b-22dc-4f29-af5c-f3895519a22f
5550,1667,16785,5,2019-07-06,1,false,5aa08b82-6ff0-404a-8908-97674caa583b
5551,1034,16785,6,2019-07-06,4,false,11caf20b-b109-4f6b-9cf5-5bfe177cc8df
5552,1789,16785,7,2019-07-06,1,false,c2737cde-8a65-4c34-b2f2-074abb62f52a
5553,1667,16785,8,2019-07-06,2,true,0440fbf2-0d82-4f87-b1eb-b7c7dc8e1ad5
5554,1434,11328,1,2019-07-06,1,false,5433c600-f8f7-4246-aa62-dad584241579
5555,1796,11328,2,2019-07-06,2,false,c5f2cca7-eaa2-4c7b-8ba1-3e16571469da
5556,1295,11328,3,2019-07-06,4,true,7d70a040-c35c-4a25-bb33-b40d51deb81b
5557,1902,13670,1,2019-07-06,4,false,71f69271-5462-4089-b670-90621ad96ea2
5558,1927,13670,2,2019-07-06,3,false,fe808ce6-fc03-44e7-b90b-ecb314a14419
5559,1796,13670,3,2019-07-06,3,false,4f57080a-ca68-4741-a865-3510ab4a0ed1
5560,1859,13670,4,2019-07-06,3,false,0679d1f6-388d-4a8a-b6b5-e122590f7643
5561,1403,13670,5,2019-07-06,3,false,81be7e05-6502-4540-8588-10289dd63eff
5562,1403,13670,6,2019-07-06,1,false,78a46e41-76bb-430b-a85a-21d459f8f4d1
5563,1596,13670,7,2019-07-06,4,true,e6c7d71a-03b5-4b1e-ab82-cbffc4305bb0
5564,1250,11888,1,2019-07-06,1,false,a3751a5b-8371-4ea2-b3d8-6d05b08a44b7
5565,1463,11888,2,2019-07-06,2,false,3ddc16dd-096d-4e1c-9ba2-7c19197634a4
5566,1250,11888,3,2019-07-06,3,false,45fe0cf9-e7c9-48d5-8dca-ce7d1733ea6c
5567,1596,11888,4,2019-07-06,2,false,0bdef306-3d97-42df-9f36-e777192e32d2
5568,1674,11888,5,2019-07-06,2,false,e90bb3cf-c792-4b7c-82a7-985996d4e083
5569,1317,11888,6,2019-07-06,1,false,f877489a-8fac-4965-afb5-e61757ca2f74
5570,1755,11888,7,2019-07-06,3,false,d30aa2aa-945b-4bad-9c81-2b5f6581c2d7
5571,1434,11888,8,2019-07-06,4,false,f586ccc2-14ea-4ded-8b8c-24af6fe2177c
5572,1902,11888,9,2019-07-06,4,true,4afb8846-1e91-430e-aa9f-e0a0c9873491
5573,1463,11888,10,2019-07-06,3,false,2c9cc466-2755-4383-89be-216ff24d2471
5574,1927,11353,1,2019-07-06,3,false,a3a6d075-c3b9-4d19-80bd-d3323cd58159
5575,1463,11353,2,2019-07-06,4,false,5a1828e9-fe92-4685-9cf9-3fdd75cff3da
5576,1070,11353,3,2019-07-06,4,false,792f2e98-68f5-493f-80a0-f17964049353
5577,1796,11353,4,2019-07-06,1,false,ca5bb945-abf3-4c63-8f48-219371bc9efb
5578,1034,11353,5,2019-07-06,2,false,8f1e019c-e067-4695-931a-aa52f8f5367f
5579,1701,11353,6,2019-07-06,1,false,937ab429-4e9a-473a-a31a-3a192ce5ddc4
5580,1317,11353,7,2019-07-06,3,true,be29e2f3-d768-47c7-b114-0ed3d3f870ac
5581,1954,11859,1,2019-07-06,1,false,342854fc-7442-46f6-bd33-c188aed8905c
5582,1755,11859,2,2019-07-06,2,false,4d6594b8-e2ad-4a6e-b39a-c1ec2409ee11
5583,1927,11859,3,2019-07-06,4,false,72b6fdb0-a31b-4a60-a315-24e08bbcb476
5584,1960,11859,4,2019-07-06,4,false,9590c266-facf-4b9c-882d-899eeccd7115
5585,1667,11859,5,2019-07-06,4,false,0e9b13fc-2e85-4e52-885d-f64c2211695a
5586,1250,11859,6,2019-07-06,1,false,881b33b2-5524-4269-8d8f-7437d511d455
5587,1596,11859,7,2019-07-06,3,false,4b51f543-b340-4b6e-935a-61ae8901fb77
5588,1596,11859,8,2019-07-06,3,false,1531b2e7-2e45-4717-8206-cb26e696184d
5589,1039,11859,9,2019-07-06,1,true,ed7c3651-ecbb-48a3-b8b4-2ea5b50e438f
5590,1796,12085,1,2019-07-06,1,false,559df997-d322-48cb-815d-f1a9a04a09c4
5591,1789,12085,2,2019-07-06,4,false,a1faa799-5e44-4cd7-84b5-f7a42c4eabcb
5592,1403,12085,3,2019-07-06,3,false,7037e71a-d001-4e57-ae15-d9192d96c3c2
5593,1403,12085,4,2019-07-06,2,false,68938fab-3721-456f-8193-f2cd47729f15
5594,1295,12085,5,2019-07-06,1,false,3b1cb653-c44a-4b52-ba69-b560c625b01c
5595,1927,12085,6,2019-07-06,2,false,68e88c7e-e648-4ec6-851f-24252faf7461
5596,1434,12085,7,2019-07-06,1,false,3db99774-881c-468f-b565-da3943dba678
5597,1674,12085,8,2019-07-06,1,false,c7eff9d0-5c05-450c-9c79-331c6e2621da
5598,1399,12085,9,2019-07-06,4,true,a160c60c-12ce-4849-abaf-4f62caf0d107
5599,1317,15646,1,2019-07-06,4,false,30310edd-b9bf-441b-ae44-ba664f81d97b
5600,1859,15646,2,2019-07-06,2,false,88c032f3-fdb0-4392-a719-6a2d365a3160
5601,1317,15646,3,2019-07-06,1,false,b36fd541-aa38-412b-8432-5a58ba52cf14
5602,1755,15646,4,2019-07-06,3,false,11674de1-8b44-4a29-a794-3f348447925a
5603,1954,15646,5,2019-07-06,4,false,3ee05176-cb37-4141-bd55-318d04370013
5604,1128,15646,6,2019-07-06,1,false,48aab1c7-e4bd-4d52-835b-ca9665f4f356
5605,1954,15646,7,2019-07-06,2,false,2c1c52a3-9b0e-40cf-9ced-01ea88c9658f
5606,1434,15646,8,2019-07-06,2,false,47f46464-d7f4-4199-a702-b928ba14ee19
5607,1789,15646,9,2019-07-06,3,true,e3ed6571-3ae3-4f3f-9b51-920b3b06dea1
5608,1128,15646,10,2019-07-06,2,false,9da86550-4bba-451c-9a7f-bc292518676d
5609,1755,13400,1,2019-07-06,1,false,73b58a11-163c-44a2-aa88-95aabdaba72f
5610,1403,13400,2,2019-07-06,1,false,fee7974a-8839-400d-a791-16d87f4e4f40
5611,1596,13400,3,2019-07-06,4,false,14641837-fa89-4044-84b9-415e15111512
5612,1701,13400,4,2019-07-06,4,false,c7bbac22-0a7d-4061-887d-4d73cbd87858
5613,1755,13400,5,2019-07-06,3,true,42dd08a3-847b-48c2-a240-5ed280ab33b2
5614,1954,11069,1,2019-07-06,3,false,ac90c004-bed9-4797-91c9-5ff53a06da0c
5615,1399,11069,2,2019-07-06,4,false,eb67d2ab-0213-456a-8d81-f3913b0de0b4
5616,1039,11069,3,2019-07-06,2,false,941c2e76-98df-469c-a2c2-167b703d0931
5617,1596,11069,4,2019-07-06,3,false,6047a6c7-839e-4ef7-811c-e6ca5ef8e517
5618,1463,11069,5,2019-07-06,3,false,f7be1cae-ba3f-4019-bd28-f1d79ad43755
5619,1039,11069,6,2019-07-06,1,false,6169420d-e2fb-4853-be4f-7bca244a6da0
5620,1902,11069,7,2019-07-06,2,false,b97dcc65-8ed2-45cf-9ab3-fa8e7567bab2
5621,1796,11069,8,2019-07-06,1,false,ae6676a6-ffc7-4fc9-ab63-2ec88c4f5956
